0.00,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.01,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.02,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.03,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.04,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.05,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.06,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.07,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.08,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.09,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.10,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.11,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.12,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.13,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.14,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.15,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.16,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.17,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.18,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.19,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.20,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.21,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.22,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.23,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.24,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.25,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.26,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.27,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.28,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.29,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.30,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.31,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.32,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.33,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.34,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.35,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.36,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.37,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.38,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.39,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.40,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.41,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.42,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.43,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.44,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.45,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.46,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.47,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.48,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.49,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.50,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.51,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.52,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.53,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.54,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.55,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.56,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.57,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.58,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.59,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.60,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.61,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.62,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.63,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.64,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.65,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.66,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.67,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.68,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.69,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.70,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.71,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.72,1048576,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
