0.10,1048576,0,0.56,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.12,1048576,0,0.57,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.14,1048576,0,0.59,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.16,1048576,0,0.60,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.18,1048576,0,0.62,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.20,1048576,0,0.63,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.22,1048576,0,0.65,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.24,1048576,0,0.67,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.26,1048576,0,0.70,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.28,1048576,0,0.71,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.30,1048576,0,0.74,0.00,3.00,4.00,1.00,1.00,1.00,1.00
0.32,1048576,0,0.76,0.00,3.00,4.00,1.00,1.00,1.00,1.00
0.34,1048576,0,0.79,0.00,3.00,5.00,1.00,1.00,1.00,1.00
0.36,1048576,0,0.83,0.00,3.00,5.00,1.00,1.00,1.00,1.00
0.38,1048576,0,0.85,0.00,3.00,5.00,1.00,1.00,1.00,1.00
0.40,1048576,0,0.88,0.00,3.00,6.00,1.00,1.00,1.00,1.00
0.42,1048576,0,0.92,0.00,4.00,6.00,1.00,1.00,1.00,1.00
0.44,1048576,0,0.95,0.00,4.00,6.00,1.00,1.00,1.00,1.00
0.46,1048576,0,0.99,0.00,4.00,6.00,1.00,1.00,1.00,1.00
0.48,1048576,0,1.02,0.00,4.00,7.00,1.00,1.00,1.00,1.00
0.50,1048576,0,1.06,0.00,4.00,7.00,1.00,1.00,1.00,1.00
0.52,1048576,0,1.14,0.00,5.00,8.00,1.00,1.00,1.00,1.00
0.54,1048576,0,1.18,0.00,5.00,8.00,1.00,1.00,1.00,1.00
0.56,1048576,0,1.25,0.00,5.00,9.00,1.00,1.00,1.00,1.00
0.58,1048576,0,1.32,0.00,6.00,9.00,1.00,1.00,1.00,1.00
0.60,1048576,0,1.37,0.00,6.00,10.00,1.00,1.00,1.00,1.00
0.62,1048576,0,1.46,0.00,6.00,10.00,1.00,1.00,1.00,1.00
0.64,1048576,0,1.54,0.00,7.00,11.00,1.00,1.00,1.00,1.00
0.66,1048576,0,1.67,0.00,7.00,12.00,1.00,1.00,1.00,1.00
0.68,1048576,0,1.79,0.00,8.00,13.00,1.00,1.00,1.00,1.00
0.70,1048576,0,1.88,0.00,8.00,14.00,1.00,1.00,1.00,1.00
0.72,1048576,0,2.02,0.00,9.00,15.00,1.00,1.00,1.00,1.00
0.74,1048576,0,2.20,0.00,10.00,16.00,1.00,1.00,1.00,1.00
0.76,1048576,0,2.43,0.00,11.00,18.00,1.00,1.00,1.00,1.00
0.78,1048576,0,2.64,0.00,12.00,19.00,1.00,1.00,1.00,1.00
0.80,1048576,0,2.89,0.00,13.00,21.00,1.00,1.00,1.00,1.00
0.82,1048576,0,3.30,0.00,15.00,24.00,1.00,1.00,1.00,1.00
0.84,1048576,0,3.65,0.00,17.00,27.00,1.00,1.00,1.00,1.00
0.86,1048576,0,4.23,0.00,19.00,32.00,1.00,1.00,1.00,1.00
0.88,1048576,0,5.08,0.00,24.00,38.00,1.00,1.00,1.00,1.00
0.90,1048576,0,6.01,0.00,28.00,44.00,1.00,1.00,1.00,1.00
0.92,1048576,0,7.46,0.00,34.00,56.00,1.00,1.00,1.00,1.00
0.10,1048576,1,0.06,0.00,1.00,1.00,1.00,1.00,1.00,1.00
0.12,1048576,1,0.07,0.00,1.00,1.00,1.00,1.00,1.00,1.00
0.14,1048576,1,0.09,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.16,1048576,1,0.10,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.18,1048576,1,0.12,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.20,1048576,1,0.14,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.22,1048576,1,0.15,0.00,1.00,2.00,1.00,1.00,1.00,1.00
0.24,1048576,1,0.18,0.00,1.00,3.00,1.00,1.00,1.00,1.00
0.26,1048576,1,0.20,0.00,1.00,3.00,1.00,1.00,1.00,1.00
0.28,1048576,1,0.22,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.30,1048576,1,0.24,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.32,1048576,1,0.26,0.00,2.00,3.00,1.00,1.00,1.00,1.00
0.34,1048576,1,0.30,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.36,1048576,1,0.32,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.38,1048576,1,0.35,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.40,1048576,1,0.38,0.00,2.00,4.00,1.00,1.00,1.00,1.00
0.42,1048576,1,0.42,0.00,3.00,5.00,1.00,1.00,1.00,1.00
0.44,1048576,1,0.46,0.00,3.00,5.00,1.00,1.00,1.00,1.00
0.46,1048576,1,0.50,0.00,3.00,6.00,1.00,1.00,1.00,1.00
0.48,1048576,1,0.52,0.00,3.00,6.00,1.00,1.00,1.00,1.00
0.50,1048576,1,0.59,0.00,3.00,6.00,1.00,1.00,1.00,1.00
0.52,1048576,1,0.65,0.00,4.00,7.00,1.00,1.00,1.00,1.00
0.54,1048576,1,0.68,0.00,4.00,7.00,1.00,1.00,1.00,1.00
0.56,1048576,1,0.76,0.00,4.00,8.00,1.00,1.00,1.00,1.00
0.58,1048576,1,0.83,0.00,5.00,8.00,1.00,1.00,1.00,1.00
